V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;GASTOS;GASTOSNOP;GASTOPNOP
1568862;451;451;5;2008;190250;4268803;522745;0;2050;33340;9669;300000;13399;12470;17930;14550;7137;2913;89528;10763;0;0;8996;860142;336047;22711185;3746058;35;0;35;0;0;1;36;0;0;19;16;0;0;0;0;1;0;20;16;849702;191813;1041515;125284,72;0;0;1166799,72;2223338;3039539;18252132,07;2631438,5;18252132;18442382;19123817;446950;20807070
991009;451;451;5;2007;1157500;4734019;1856807,5;0;0;466008;29286;467260;30172;57982;26022;13615;16325;8332;114458;447734;0;0;179613,5;988334;403066;22528581;2877211,5;41;0;41;0;0;3;44;0;0;15;26;0;0;0;0;0;3;15;29;955893;219801;1175694;160744,6;0;0;1336438,6;3798918;490752;16637062,54;2144835;16637062;17794562;20169844;622167;22396898
1217712;451;451;5;1982;181186;3934549;699381;2039;0;73618;16543;64725;52914;19826;107026;50128;2350;3889;90984;65723;0;0;149616;1467757;597716;14904882,24;3235168;40;1;36;4;0;2;43;0;1;10;26;0;4;0;0;0;2;10;33;1342907;309936;1629014;250678,88;0;98995;1978687,88;2999046;2786900;10278589,06;2892973;10278589;10459775;11586020;483892;14294625
1230011;451;451;5;2013;129465;2584758;1448347;0;0;418177;0;451174;1762;19694;41305;13766;1381;57780;195590;130603;0;0;117115;570254;299517;13136075,82;1136411;8;0;8;0;0;0;8;0;0;5;3;0;0;0;0;0;0;5;3;570254;168005;738259;111806,72;0;0;850065,72;2477211;443683;10929440,09;1460447;10929440;11058905;12712653;1135194;14782423
1227807;451;451;5;2005;0;6906761;1176294,5;2722;0;204417;137613;305129;70861;16056;33523;33523;15000;212357;28455;38602;0;0;78036,5;1074324;429280;10180666,69;5730466,5;53;0;53;0;0;3;56;0;0;20;33;0;0;0;0;0;3;20;36;1033260;209978;1243238;196157,2;0;0;1439395,2;5764992;4562371;3272827;5163681,5;3272827;3272827;4656983;1076143;7359764
1567804;451;451;5;1969;100121;985218;831696;4016;0;306116;0;196020;4961;0;11236;2458;11297;233310;8292;24059;0;0;12140;13920;1812;4992608;153522;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1812;0;0;1812;1111881;648847;3907269,114;880364;3907269;4007390;4882469;71034;4970922
1225419;451;451;5;1997;0;2760907;1364882,5;0;0;238731;0;5500;16666;68688;235064;28625;48067;479412;15376;196869;0;0;31884,5;208362;80054;3314799;1396024,5;9;1;9;0;0;0;10;0;1;5;4;0;0;0;0;0;0;5;5;208362;46508;254870;28870;0;0;283740;483390;456308;553892;469849;553892;553892;2366151;3055714;5758748
1227253;451;451;5;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1657702;451;451;5;1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1217746;451;451;14;1976;106807841,7;302747773;57427780,83;0;237696,3333;10897939,67;0;1175511,333;1353114;832331,6667;523765,6667;669416,3333;75548,66667;11660389,33;16049035,33;1563322,333;0;1563755,667;5764952,167;22474955,67;8145585;2536801598;245319992,2;292,6666667;0;292;0,666666667;2,666666667;11,66666667;307;0;0;108,6666667;183,3333333;0,333333333;0,333333333;2;0,666666667;5,333333333;6,333333333;116,3333333;190,6666667;22238209,33;3108923,667;25333885;4222025,413;100617,3333;69951;29625861,41;289619314;416315911;2127245984;352967612,5;2127245983;2234053825;2314316782;160457655,3;2510341442
1228566;451;451;14;2014;106807841,7;302747773;57427780,83;0;237696,3333;10897939,67;0;1175511,333;1353114;832331,6667;523765,6667;669416,3333;75548,66667;11660389,33;16049035,33;1563322,333;0;1563755,667;5764952,167;22474955,67;8145585;2536801598;245319992,2;292,6666667;0;292;0,666666667;2,666666667;11,66666667;307;0;0;108,6666667;183,3333333;0,333333333;0,333333333;2;0,666666667;5,333333333;6,333333333;116,3333333;190,6666667;22238209,33;3108923,667;25333885;4222025,413;100617,3333;69951;29625861,41;289619314;416315911;2127245984;352967612,5;2127245983;2234053825;2314316782;160457655,3;2510341442
1228570;451;451;14;2014;106807841,7;302747773;57427780,83;0;237696,3333;10897939,67;0;1175511,333;1353114;832331,6667;523765,6667;669416,3333;75548,66667;11660389,33;16049035,33;1563322,333;0;1563755,667;5764952,167;22474955,67;8145585;2536801598;245319992,2;292,6666667;0;292;0,666666667;2,666666667;11,66666667;307;0;0;108,6666667;183,3333333;0,333333333;0,333333333;2;0,666666667;5,333333333;6,333333333;116,3333333;190,6666667;22238209,33;3108923,667;25333885;4222025,413;100617,3333;69951;29625861,41;289619314;416315911;2127245984;352967612,5;2127245983;2234053825;2314316782;160457655,3;2510341442
1217747;451;451;14;1967;45795466;124997182;35321120;417;12958;3153672;2489033;7479679;888637;3169743;621899;799097;171759;6387991;3402862;2672680;0;0;2073340;38180830;14528313;1237269471;89676062;791;0;791;0;13;30;834;0;0;260;531;0;0;5;8;2;28;267;567;37769030;6968682;44737712;6524618,28;402329;0;51262330,28;84964706;112082000;1066762378;98523353;1066762378;1112557844;1164381171;36228595;1257516598
1222053;451;451;14;1993;0;200948343;66228647,5;0;0;4750163;0;1510502;33476;259513;249752;139927;1073570;5256064;19846526;1302225;0;0;29017188,5;8303888;2625488;1174578177;134719695,5;42;0;42;0;0;2;44;0;0;15;27;0;0;0;0;2;0;17;27;8271521;755250;9026771;1554632,64;0;0;10581403,64;184313022;429040310;973229658;306676666;973229658;973229658;1076164642;46988023;1136013177
1227364;451;451;14;2009;1595032;234510214;57386109,5;11692;397000;575968;1989837;1718490;1648049;2596646;396695;644596;72859;19899000;16165886;1043432;0;0;8456490,5;31407583;11431637;1168050858;177124104,5;492;0;489;3;16;14;522;0;0;385;104;1;2;10;6;7;7;403;119;31160764;5987381;37136619;4669371,12;395469;60665;41866655,12;420043408;360678036;931945612;390360722;931945612;933540644;1011465150;140459913;1195300554
1227903;451;451;14;2011;0;179888749;48475267;0;0;11358612;0;1345113;2247708;436079;133640;137543;2265;12995570;16365083;331831;0;0;2599130;12537217;4364582;1113025632;131413482;126;0;126;0;3;1;130;0;0;47;79;0;0;1;2;1;0;49;81;12526884;1732391;14259275;2226020,76;118388;0;16485295,76;546070019;305035910;933136883;425552964,5;933136883;933136883;993854199;223400057;1240230802
1217664;451;451;14;1982;3574928;227751139;45967148,5;22186;0;3790615;502916;4958452;1246884;2783559;1098076;498212;200234;2629897;15370253;3790226;0;862477;3247883,5;41505648;16961758;949295977;181783990,5;726;0;726;0;0;24;750;0;0;318;408;0;0;0;0;7;17;325;425;41189548;8599689;49789237;7121270,84;0;0;56910507,84;178554328;174595513;717969910;176574920,5;717969910;721544838;776537512;27678469;863396651
1887673;451;451;14;1958;5210687;222868602;50452049,5;2437;91689;4665996;1326740;3788138;1923119;3801209;1597868;1125240;157643;5037021;3070716;1617081;0;0;4504087,5;46892165;19454680;910261281;172416552,5;903;0;258;645;0;29;932;0;0;78;180;137;508;0;0;14;15;229;703;21940612;9508401;26355063;8522566,92;0;24537330;59414959,92;656297911;477322932;682181992;566810421,5;682181992;687392679;735408294;41519500;855506294
1217697;451;451;14;1977;10639765;82167357,33;24372336;21818;0;4049647;280149;1854600,667;1036516,667;2001774,667;841304,6667;571991;90854,33333;1232819,667;5678627;829619;517317,6667;92257,33333;2554505,667;22503323,67;8692204,333;607994474,3;57795021,33;411;0;181,6666667;229,3333333;3;19;433;0;0;39;142,6666667;68,33333333;161;1,333333333;1,666666667;2,666666667;16,33333333;111,3333333;321,6666667;11271873,67;4012133;13386511,33;4025804,667;113465,6667;11032828,33;28445144,33;210146544;192044162,3;515187352,1;201095353,2;515187352;525827117;555765211,7;67587535,33;655349255,3
1229551;451;451;14;2021;10639765;82167357,33;24372336;21818;0;4049647;280149;1854600,667;1036516,667;2001774,667;841304,6667;571991;90854,33333;1232819,667;5678627;829619;517317,6667;92257,33333;2554505,667;22503323,67;8692204,333;607994474,3;57795021,33;411;0;181,6666667;229,3333333;3;19;433;0;0;39;142,6666667;68,33333333;161;1,333333333;1,666666667;2,666666667;16,33333333;111,3333333;321,6666667;11271873,67;4012133;13386511,33;4025804,667;113465,6667;11032828,33;28445144,33;210146544;192044162,3;515187352,1;201095353,2;515187352;525827117;555765211,7;67587535,33;655349255,3
1887680;451;451;14;1991;10639765;82167357,33;24372336;21818;0;4049647;280149;1854600,667;1036516,667;2001774,667;841304,6667;571991;90854,33333;1232819,667;5678627;829619;517317,6667;92257,33333;2554505,667;22503323,67;8692204,333;607994474,3;57795021,33;411;0;181,6666667;229,3333333;3;19;433;0;0;39;142,6666667;68,33333333;161;1,333333333;1,666666667;2,666666667;16,33333333;111,3333333;321,6666667;11271873,67;4012133;13386511,33;4025804,667;113465,6667;11032828,33;28445144,33;210146544;192044162,3;515187352,1;201095353,2;515187352;525827117;555765211,7;67587535,33;655349255,3
1228888;451;451;14;2013;3685135;56614678;20358248;45308;0;777846;1076905;7306677;360400;721314;728271;340379;87846;797339;2278147;374515;0;123385;5339916;11144350;4799935;437643319,6;36256430;224;0;179;45;0;5;229;0;0;89;90;15;30;0;0;2;3;106;123;10289474;2130671;12269560;2306876,24;0;794240;15370676,24;25672451;403339514;377667063;214505982,5;377667063;381352198;411032023;8720095;437117456
1888966;451;451;14;1997;10127387;38748477;10874258;10979;0;321752;167384;5715157;319260;518156;661169;302565;65949;18948;1038954;447118;0;697279;558513;13869172;5767507;396989713,6;27874219;294;0;294;0;2;10;306;0;0;105;189;0;0;2;0;3;7;110;196;13769339;2903139;16672478;2478224,48;31075;0;19150702,48;45061872;41879613;347750628,2;43470742,5;347750628;357878015;373999266;6380447;400610003
1225990;451;451;14;1980;23594783;110465290;11323702;21095;0;241656;0;4517767;90173;249368;260592;17306;57540;2249267;1284283;1760310;0;0;574345;13867613;4809299;385074348,3;99141588;214;0;214;0;0;12;226;0;0;114;100;0;0;0;0;6;6;120;106;13756253;2408617;16164870;2086360,72;0;0;18251230,72;220433660;42789378;251340330,2;131611519;251340330;274935113;291808015;6611302;317244147
1217691;451;451;14;1967;0;55152705;14496253,5;78651;0;829638;1208859;3390397;442569;1173153;894499;178604;65437;306546;1541181;1076889;0;0;3309830,5;19209003;7814988;369404277;40656451,5;441;0;441;0;0;11;452;0;0;213;228;0;0;0;0;7;4;220;232;19031083;3990675;23021758;3288243,48;0;0;26310001,48;64797581;75779554;314251572;70288567,5;314251572;314251572;335837239;13697708;380605541
1222076;451;451;14;1996;2368898;47053137;15263248,5;10593;0;753542;313003;597590;185756;1438457;333045;635670;59318;137614;2322960;835583;0;0;1380090,5;14761691;5534250;319057247;31789888,5;224;0;224;0;12;8;244;0;0;83;141;0;0;5;7;4;4;92;152;14677591;2736657;17414248;2393710,92;481493;0;19807958,92;30884062;42433992;269635212,1;36659027;269635212;272004110;286904097;9924416;318573325
1228568;451;451;14;2010;10634036;51787127;11097459;0;0;925683;0;3251008;1400774;1330310;300420;545700;38823;439000;985995;676003;0;459243;744500;12827442;4984773;291902182,4;40689668;263;0;263;0;0;9;272;0;0;63;200;0;0;0;0;4;5;67;205;12707995;2453429;15161424;2223245,44;0;0;17384669,44;141758448;305219775;229122792;223489111,5;229122792;239756828;255886310;124879507;398866542
1657755;451;451;14;1984;1695388;41767348;17449668,5;11628;0;1614131;943135;6170934;676450;599394;973606;374120;185210;861613;1350083;1198518;0;0;2294914,5;13520991;4879733;286016631;24317679,5;522;0;522;0;6;25;553;0;0;172;350;0;0;4;2;11;14;187;366;13206631;2438807;15645438;2111796,08;195932;0;17757234,08;50519213;51352749;242553895;50935981;242553895;244249283;266661242;5543856;292581725
1229243;451;451;14;2000;1246309;33815396;9393045,5;0;0;766639;899390;3642875;242102;389328;351801;57972;44256;1214149;654936;275938;0;0;853659,5;6211982;2463213;269014080;24422350,5;77;0;77;0;0;1;78;0;0;42;35;0;0;0;0;1;0;43;35;6204074;1341387;7545461;936590,32;0;0;8482051,32;9674708;23762561;233952375,1;16718634,5;233952375;235198684;250476313;9936577;270076514
1217667;451;451;14;1964;1184055;39516051;10677732;0;0;1362839;35792;3105293;632995;120026;481672;89369;74025;55406;3417764;951808;3087;0;347656;14058617;5704858;268941374,2;28838319;373;0;373;0;0;12;385;0;0;132;241;0;0;0;0;4;8;136;249;13939143;2967756;16906899;2348500,08;0;0;19255399,08;30525230;46984265;228572842;38754747,5;228572842;229756897;243958044;4609556;269438310
1217698;451;451;14;1989;1994572;39059790;8313327,5;24724;0;694284;199662;1145701;296169;942375;285550;430241;48676;1093135;792786;720152;0;0;1639872,5;10436174;4595342;267574519;30746462,5;229;0;229;0;0;11;240;0;0;68;161;0;0;0;0;3;8;71;169;10306177;2360259;12666436;1906151,32;0;0;14572587,32;18668413;32064647;226520157,1;25366530;226520157;228514729;241622584;4954051;262258545
1657779;451;451;14;1980;2686058;31826187;6892979;1934;0;126801;247759;232497;160369;680548;617142;133433;76523;1208923;995658;784397;0;0;726060;9910690;3738589;265228076,7;24933208;202;0;42;160;0;14;216;0;0;12;30;58;102;0;0;0;14;70;146;3039064;1789657;3607977;1679817,28;0;6711075;11998869,28;23525562;23235752;230358872,1;23380657;230358872;233044930;241786065;3478233;259054014
1008745;451;451;14;1998;220954;44173421;6658623;65;0;624643;314455;710320;168186;816497;823067;468910;93008;246984;522337;1036757;0;0;658044;6038252;2140661;264536424;37514798;199;0;199;0;8;8;215;0;0;72;127;0;0;3;5;3;5;78;137;5954580;1022893;6977473;972801,36;175350;0;7950274,36;16277725;17593186;220142049;16935455,5;220142049;220363003;231334286;5960097;245856584
1887667;451;451;14;1979;1524832;27916422;17039753,5;16471;0;1997438;236673;5619963;127273;347780;572546;125715;63405;977190;258039;533481;0;0;2183352,5;9774880;3979994;255276072,8;10876668,5;237;0;30;207;0;6;243;0;0;11;19;103;104;0;0;0;6;114;129;2301598;2112716;2803346;1614564;0;7389762;11807672;16540193;22307751;226167042,1;19423972;226167042;227691874;247215247;509388;262468377
1887666;451;451;14;1951;1063837;60739039;26975903,5;14935;85235;3227836;954916;3645614;2000892;1891189;712543;704523;98885;1319659;1875480;3702679;0;0;2346179,5;15816551;6510034;251117639;33763135,5;380;0;380;0;120;6;506;0;0;82;298;0;0;20;100;1;5;103;403;15741595;3361506;19103101;2688339,6;4395338;0;21791440,6;44561448;49640855;189314763;47101151,5;189314763;190378600;218352510;11670268;257773488
1225942;451;451;14;1994;2564097;37761252;6019511;2522;0;457828;19761;1857597;142944;21373;321180;195602;44082;134302;1163731;907229;0;0;751360;5688713;2530124;247000478;31741741;235;0;235;0;0;9;244;0;0;94;141;0;0;0;0;2;7;96;148;5598911;1296242;6895153;1067068,08;0;0;7962221,08;26606258;34629724;206675129,1;30617991;206675129;209239226;218214926;4957756;231785205
1888965;451;451;14;1994;0;34006706;8841133,5;0;0;849487;0;2812693;489318;326039;291389;145567;57437;236580;1254078;2109818;0;0;268727,5;8031575;4147626;243687843;25165572,5;203;0;203;0;0;9;212;0;0;54;149;0;0;0;0;3;6;57;155;7919442;2282304;10201746;1639722,64;0;0;11841468,64;18140999;17445168;209681137;17793083,5;209681137;209681137;222625008;6723539;242317758
1228569;451;451;14;2013;0;42295173;13382565,5;0;0;4605058;0;1;374553;0;2238;15194;332;2768;7926216;89000;0;0;367205,5;1157357;496647;241159933;28912607,5;11;0;11;0;0;0;11;0;0;6;5;0;0;0;0;0;0;6;5;1157357;205139;1362496;231325,92;0;0;1593821,92;26761829;107614609;198864760;67188219;198864760;198864760;215372188;50673328;268040132
1008022;451;451;14;1999;493813;44631745;12752933;1953;0;281934;59358;1102702;111877;36329;458440;57009;75702;2056696;459927;3569098;0;314054;3164512;7426358;2951153;234341984;31878812;188;0;188;0;0;8;196;0;0;69;119;0;0;0;0;8;0;77;119;7314998;1512943;8827941;1246754,4;0;0;10074695,4;18149307;19856400;189216426;19002853,5;189216426;189710239;206726687;6755265;224312144
1228659;451;451;14;2015;0;27273714;12532665,5;0;0;5028571;118492;1;285365;0;3916;26589;580;8083;6294248;18429;0;0;748391,5;2095685;850959;221810365;14741048,5;18;0;18;0;0;0;18;0;0;8;10;0;0;0;0;0;0;8;10;2095685;371679;2467364;370701,6;0;0;2838065,6;38703543;102665048;194536651;70684295,5;194536651;194536651;210541054;38361875;252376370
990209;451;451;14;2010;3522865;18544794;2368527,5;14407;0;112547;0;872214;67037;196739;162025;69990;7147;119246;404711;155245;0;0;187219,5;4485982;1618413;196671427,6;16176266,5;96;0;96;0;0;4;100;0;0;37;59;0;0;0;0;4;0;41;59;4442492;812970;5255462;716618,04;0;0;5972080,04;3466775;8481664;174250067,6;5974219,5;174250067;177772932;182340420;316280;188796579
1218145;451;451;14;1987;3516390;29607172;4356177;9690;0;420349;188487;1264197;227824;414757;112860;90907;31505;26124;122163;734931;0;0;613631;4183219;1610010;191670702;25250995;82;0;82;0;2;3;87;0;0;23;59;0;0;1;1;0;3;24;63;4144608;854167;4998775;634036,84;98752;0;5632811,84;8288513;20921305;158547140,2;14604909;158547140;162063530;168602930;4788333;179393354
1227897;451;451;14;2012;0;28891943;15617352,5;0;0;4396483;0;135552;4255308;0;3357;22790;497;1932;5639007;175045;0;0;987381,5;1444179;593852;182171833;13274590,5;15;0;15;0;0;0;15;0;0;7;8;0;0;0;0;0;0;7;8;1444179;247686;1691865;273382,24;0;0;1965247,24;72674211;74224565;153279890;73449388;153279890;153279890;172166185;37641704;212320809
1657750;451;451;14;1968;4414170;22440880;2477768;5123;0;162170;89271;774670;80424;232544;154540;48463;28382;38929;300098;66151;0;0;269587;4980346;1857533;181680234,2;19963112;104;0;92;12;8;5;117;0;0;40;52;5;7;2;6;0;5;47;70;4598345;898184;5430591;834461,72;227416;313839;6578891,72;5774748;12679413;155160905,5;9227080,5;155160905;159575075;163365391;1893688;172585386
1221841;451;451;14;1995;3537879;25608915;10313230;16022;0;325825;320783;2346747;333241;619799;218806;166327;47116;179268;1413418;1221388;0;2501191;603299;8854356;3628323;179717225;15295685;172;0;120;52;0;5;177;0;0;43;77;30;22;0;0;1;4;74;103;7987903;1938627;9752898;1449201,76;0;809220;12011319,76;24313041;35244547;150570431,1;29778794;150570431;154108310;168102003;5799684;187145377
1228624;451;451;14;2015;0;23774257;6310159,5;0;0;375957;0;889315;198908;216412;85000;28979;13500;2500000;554447;0;0;0;398641,5;2888533;1003428;179677910;17464097,5;24;0;24;0;0;1;25;0;0;12;12;0;0;0;0;1;0;13;12;2879253;408946;3288199;497248,64;0;0;3785447,64;183373000;57558000;155550759;120465500;155550759;155550759;162642515;5382412;172794253
1224934;451;451;14;1998;673223;22710694;9547983,5;0;0;888076;1063364;2921416;410622;371676;194089;72900;13545;34666;1368258;161547;1039636;0;1008188,5;4776595;2033955;179186887;13162710,5;78;0;78;0;0;2;80;0;0;29;49;0;0;0;0;0;2;29;51;4754343;981432;5735775;891261,48;0;0;6627036,48;18511819;80185489;155802970;49348654;155802970;156476193;169500072;5985684;183068529
1228770;451;451;14;1997;4897286;22022503;9713701,5;2694;14032;120821;122509;888300;301652;607780;509900;144335;83495;277164;1172152;750674;0;443570;1054030,5;6949213;2725370;179046828;12308801,5;184;0;144;40;0;6;190;0;0;49;95;19;21;0;0;2;4;70;120;5943190;1388539;7134223;1153576,04;0;937848;9225647,04;14347626;26957360;152127039,2;20652493;152127039;157024325;166962753;4596715;182313382
1887670;451;451;14;1972;25973828;27931250;7914126;0;0;663761;665235;2495894;331354;504234;465124;197363;56985;243901;1432548;537630;0;0;320097;9876920;3705587;175086587,8;20017124;256;0;214;42;0;8;264;0;0;136;78;15;27;0;0;0;8;151;113;8821334;1824805;10472688;1630999,04;0;954076;13057763,04;38363066;47966407;121517544,6;43164736,5;121517544;147491372;158599944;4303222;177631159
1218422;451;451;14;1982;3949664;22554151;13022844;8544;0;948592;3202261;4482377;297527;781776;348137;237825;45375;450045;1383930;262769;0;0;573686;10509645;3773277;171125018;9531307;290;0;290;0;0;5;295;0;0;95;195;0;0;0;0;0;5;95;200;10403304;1949579;12352883;1538814,24;0;0;13891697,24;26075196;18069525;144621203,2;22072360,5;144621203;148570867;164103631;7091813;185740566
1768555;451;451;14;1998;0;28892438;10316524;30984;0;374000;2919005;2293685;172663;731009;161149;235092;83584;369083;1395655;1279763;0;0;175941;11844082;4822550;166951413,2;18575914;334;0;14;320;4;13;351;0;0;7;7;111;209;4;0;2;11;124;227;2168503;2509983;2514495;1987313,96;94911;9495917;13997725,96;32860379;24140151;137706686;28500265;137706686;137706686;149913602;4128161;170976008
1221808;451;451;14;1991;321248;21265694;2455318;3675;250;138765;35081;771406;71069;296165;83160;145042;17904;9377;210218;168189;285;0;146697;3016321;1433603;160280042,2;18810376;73;0;73;0;15;3;91;0;0;33;40;0;0;3;12;2;1;38;53;2985525;846778;3832303;496351,96;358035;0;4328654,96;4369268;5268232;139029838,1;4818750;139029838;139351086;143140272;480539;148563879
