KEYPPAL_L|KEYPPAL|NUM_LOTE|COB_TIPO|LOTE_TIPO|CUL_TIPO|ESTAB_TIPO|RIEGO_SN|CANT_CUL|CTL3_AGR_LCT_PAS|CTL3_COB_CULT_PAS|CTL4_ANO_COB_PAS|CTL4_AGR_LCT_FUT|LOT_OBS
9C8F1CF857ED6861D4953AE4AB7A561901|9C8F1CF857ED6861D4953AE4AB7A5619|01|1|1|1|1|2|1|2|3|2018|2|PASADO CEBOLLA  DEL 2018 PERDIDA DE COSECHA
9C8F1CF857ED6861DC9C76F2F376901701|9C8F1CF857ED6861DC9C76F2F3769017|01|5|1|1|1|2|1|2|5||2|
9C8F1CF857ED6861DE80DA77C0ECAAD001|9C8F1CF857ED6861DE80DA77C0ECAAD0|01|1|1|1|1|2|1|1||||
9C8F1CF857ED6861DE80DA77C0ECAAD002|9C8F1CF857ED6861DE80DA77C0ECAAD0|02||2|1|1|2|1|2|||2|
9C9065179F4DFFE6058C1AF4F2290FDC01|9C9065179F4DFFE6058C1AF4F2290FDC|01|2|1|3|1|2|2|2|6||2|ANTES DEL CULTIVO ASOCIADO DE AGUACATE Y TOMATE HABIA RASTROJO
9C9065179F4DFFE6058C1AF4F2290FDC02|9C9065179F4DFFE6058C1AF4F2290FDC|02|2|1|3|1|2|2|2|6||2|
9C9065179F4DFFE63133FC4255B75D4901|9C9065179F4DFFE63133FC4255B75D49|01|2|1|1|1|2|1|2|6||2|
9C9065179F4DFFE63D8BD5864F45FCE401|9C9065179F4DFFE63D8BD5864F45FCE4|01|5|1|1|1|2|1|2|5||2|
9C9065179F4DFFE6B6DBB380FAB85DA901|9C9065179F4DFFE6B6DBB380FAB85DA9|01|5|1|1|1|2|1|2|5||2|
9C9065179F4DFFE6CECA9E8B240AA9BD01|9C9065179F4DFFE6CECA9E8B240AA9BD|01|3|2|1|1|2|1|1|1||2|ANTES DEL MAIZ HABIA FRIJOL
9C9065179F4DFFE6CECA9E8B240AA9BD02|9C9065179F4DFFE6CECA9E8B240AA9BD|02|1|1|1|1|2|1|1||||
9C9065179F4DFFE6CECA9E8B240AA9BD03|9C9065179F4DFFE6CECA9E8B240AA9BD|03||2|1|1|2|1|2|||2|LA PERDIDA DE LA COSECHA FUE POR CALIDAD DE SEMILLAS
9C9065179F4DFFE6CECA9E8B240AA9BD04|9C9065179F4DFFE6CECA9E8B240AA9BD|04|1|1|2|1|2|2|1||||
9C9065179F4DFFE6CECA9E8B240AA9BD05|9C9065179F4DFFE6CECA9E8B240AA9BD|05||2|1|1|2|1|2|||2|
9C9065179F4DFFE6CECA9E8B240AA9BD06|9C9065179F4DFFE6CECA9E8B240AA9BD|06|2|1|1|1|2|1|2|6||2|
9C9065179F4DFFE6CECA9E8B240AA9BD07|9C9065179F4DFFE6CECA9E8B240AA9BD|07|3|2|1|1|2|1|1||||
9C9065179F4DFFE6CECA9E8B240AA9BD08|9C9065179F4DFFE6CECA9E8B240AA9BD|08||2|1|1|2|1|2|||2|
9C9065179F4DFFE6CECA9E8B240AA9BD09|9C9065179F4DFFE6CECA9E8B240AA9BD|09|1|1|1|1|2|1|1||||
9C9065179F4DFFE6CECA9E8B240AA9BD10|9C9065179F4DFFE6CECA9E8B240AA9BD|10||2|1|1|2|1|1||||
9C9065179F4DFFE6CECA9E8B240AA9BD11|9C9065179F4DFFE6CECA9E8B240AA9BD|11||2|1|1|2|1|2|||2|EL PASADO DEL ARVEJA SEMBRADA EN SEPTIEMBRE ES UN FRIJOL QUE PERDIO COSECHA
9C9065179F4DFFE6CECA9E8B240AA9BD12|9C9065179F4DFFE6CECA9E8B240AA9BD|12|5|1|1|1|2|1|2|5||2|
9C9065179F4DFFE6CECA9E8B240AA9BD13|9C9065179F4DFFE6CECA9E8B240AA9BD|13|1|2|1|1|2||2|6||2|ADICION LOTE CULTIVO PASADO POR LLAMADA
9C9065179F4DFFE6D1EC23D4910C0CBE01|9C9065179F4DFFE6D1EC23D4910C0CBE|01|5|1|1|1|2|1|2|5||2|
9C9065179F4DFFE6E1773F157E6397E601|9C9065179F4DFFE6E1773F157E6397E6|01|5|1|1|1|2|1|2|5||2|
9C941548EF99A96E22F72AD256C24D6B01|9C941548EF99A96E22F72AD256C24D6B|01|1|1|2|1|3|3|1||||
9C941548EF99A96E22F72AD256C24D6B02|9C941548EF99A96E22F72AD256C24D6B|02||2|1|1|3|1|2|||2|
9C941548EF99A96E22F72AD256C24D6B03|9C941548EF99A96E22F72AD256C24D6B|03|5|1|1|1|3|1|2|5||2|
9C941548EF99A96E6071E0AC45BE9D7C01|9C941548EF99A96E6071E0AC45BE9D7C|01|1|1|1|1|3|1|1||||
9C941548EF99A96E6071E0AC45BE9D7C02|9C941548EF99A96E6071E0AC45BE9D7C|02||2|1|1|3|1|2|||2|
9C941548EF99A96E6071E0AC45BE9D7C03|9C941548EF99A96E6071E0AC45BE9D7C|03|1|1|2|1|3|3|2|5||2|ES PRIMERA VEZ Q CULTIVA EN ESTE LOTE
9C941548EF99A96E6071E0AC45BE9D7C04|9C941548EF99A96E6071E0AC45BE9D7C|04|5|1|1|1|3|1|2|5||2|
9C941548EF99A96EC801651C8A6C430A01|9C941548EF99A96EC801651C8A6C430A|01|1|1|1|1|3|1|2|5||2|
9C941548EF99A96EC801651C8A6C430A02|9C941548EF99A96EC801651C8A6C430A|02|1|1|1|1|3|1|1||||
9C941548EF99A96EC801651C8A6C430A03|9C941548EF99A96EC801651C8A6C430A|03||2|1|1|3|1|2|||2|
9C941548EF99A96EC801651C8A6C430A04|9C941548EF99A96EC801651C8A6C430A|04|5|1|1|1|3|1|2|5||2|
9C941548EF99A96EC801651C8A6C430A05|9C941548EF99A96EC801651C8A6C430A|05|5|1|1|1|3|1|2|5||2|
9C941548EF99A96EE475D3C0D8EB2BA701|9C941548EF99A96EE475D3C0D8EB2BA7|01|1|1|1|1|3|1|1||||
9C941548EF99A96EE475D3C0D8EB2BA702|9C941548EF99A96EE475D3C0D8EB2BA7|02||2|1|1|3|1|2|||2|
9C941548EF99A96EE475D3C0D8EB2BA703|9C941548EF99A96EE475D3C0D8EB2BA7|03|1|1|1|1|3|1|1||||
9C941548EF99A96EE475D3C0D8EB2BA704|9C941548EF99A96EE475D3C0D8EB2BA7|04||2|1|1|3|1|2|||2|
9C941548EF99A96EE475D3C0D8EB2BA705|9C941548EF99A96EE475D3C0D8EB2BA7|05|5|1|1|1|3|1|2|5||2|
9C942BEC28339F1A40AC759F11418B3601|9C942BEC28339F1A40AC759F11418B36|01|1|1|1|1|3|1|2|6||2|PASADO DEL LOTE DE YUCA ERA MALEZAS
9C942BEC28339F1A40AC759F11418B3602|9C942BEC28339F1A40AC759F11418B36|02|1|1|1|1|3|1|2|6||2|
9C942BEC28339F1A6503F0B6D81BDB9E01|9C942BEC28339F1A6503F0B6D81BDB9E|01|5|1|1|1|3|1|2|6||2|
9C942BEC28339F1A6AED6DB5CF3EBD8501|9C942BEC28339F1A6AED6DB5CF3EBD85|01|5|1|1|1|3|1|2|5||2|
9C942BEC28339F1A73BAAFA332C605AB01|9C942BEC28339F1A73BAAFA332C605AB|01|1|1|3|1|2|2|1||||
9C942BEC28339F1A73BAAFA332C605AB02|9C942BEC28339F1A73BAAFA332C605AB|02||2|1|1|2|1|2|||2|
9C942BEC28339F1A73BAAFA332C605AB03|9C942BEC28339F1A73BAAFA332C605AB|03|5|1|1|1|3|1|2|5||2|
9C942BEC28339F1A7DC73A64F27A233101|9C942BEC28339F1A7DC73A64F27A2331|01|1|1|1|1|1|1|2|6||2|
9C942BEC28339F1A7DC73A64F27A233102|9C942BEC28339F1A7DC73A64F27A2331|02|1|1|1|1|1|1|2|6||2|PASADO DEL LOTE DE AJI ERA MALEZAS
9C942BEC28339F1A7DC73A64F27A233103|9C942BEC28339F1A7DC73A64F27A2331|03|1|1|1|1|1|1|2|6||2|
9C942BEC28339F1A7DC73A64F27A233104|9C942BEC28339F1A7DC73A64F27A2331|04|1|1|1|1|1|1|2|6||2|
9C942BEC28339F1A7DC73A64F27A233105|9C942BEC28339F1A7DC73A64F27A2331|05|5|1|1|1|2|1|2|5||2|
9C942BEC28339F1AE54840B8FF977EDB01|9C942BEC28339F1AE54840B8FF977EDB|01|5|1|1|1|3|1|2|5||2|
9C942BEC28339F1AEC7904AA1611178B01|9C942BEC28339F1AEC7904AA1611178B|01|1|1|3|1|2|2|1||||
9C942BEC28339F1AEC7904AA1611178B02|9C942BEC28339F1AEC7904AA1611178B|02||2|1|1|3|1|2|||2|
9C9F5162F255678B011A9197B66CA7C001|9C9F5162F255678B011A9197B66CA7C0|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B011A9197B66CA7C002|9C9F5162F255678B011A9197B66CA7C0|02|2|1|1|1|3|1|2|9||2|ZOCA DE CAFE DEL 2018
9C9F5162F255678B011A9197B66CA7C003|9C9F5162F255678B011A9197B66CA7C0|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B0C997E7A246566F101|9C9F5162F255678B0C997E7A246566F1|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B163F84330350151701|9C9F5162F255678B163F843303501517|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B163F84330350151702|9C9F5162F255678B163F843303501517|02|2|1|1|1|3|1|1||||
9C9F5162F255678B163F84330350151703|9C9F5162F255678B163F843303501517|03||2|1|1|3|1|2|||2|
9C9F5162F255678B170CEB79AEAB7D1601|9C9F5162F255678B170CEB79AEAB7D16|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B170CEB79AEAB7D1602|9C9F5162F255678B170CEB79AEAB7D16|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B170CEB79AEAB7D1603|9C9F5162F255678B170CEB79AEAB7D16|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B24A6A53D543DBC0401|9C9F5162F255678B24A6A53D543DBC04|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B29486994ECB6EEBB01|9C9F5162F255678B29486994ECB6EEBB|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B2D43F7ECC88CE8AF01|9C9F5162F255678B2D43F7ECC88CE8AF|01|2|1|1|1|3|1|2|2|2017|2|
9C9F5162F255678B2D43F7ECC88CE8AF02|9C9F5162F255678B2D43F7ECC88CE8AF|02|2|1|1|1|3|1|2|6||2|
9C9F5162F255678B2D43F7ECC88CE8AF03|9C9F5162F255678B2D43F7ECC88CE8AF|03|2|1|1|1|3|1|2|9||2|LOTE RENOVADO POR ZOCA
9C9F5162F255678B356E01F9224EECB201|9C9F5162F255678B356E01F9224EECB2|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B356E01F9224EECB202|9C9F5162F255678B356E01F9224EECB2|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B356E01F9224EECB203|9C9F5162F255678B356E01F9224EECB2|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B356E01F9224EECB204|9C9F5162F255678B356E01F9224EECB2|04|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B44DA9B73916A69B301|9C9F5162F255678B44DA9B73916A69B3|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B44DA9B73916A69B302|9C9F5162F255678B44DA9B73916A69B3|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B44DA9B73916A69B303|9C9F5162F255678B44DA9B73916A69B3|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B44DA9B73916A69B304|9C9F5162F255678B44DA9B73916A69B3|04|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B5424C7128237B9A301|9C9F5162F255678B5424C7128237B9A3|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B5424C7128237B9A302|9C9F5162F255678B5424C7128237B9A3|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B7131A157B1DC14F201|9C9F5162F255678B7131A157B1DC14F2|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B7131A157B1DC14F202|9C9F5162F255678B7131A157B1DC14F2|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B7131A157B1DC14F203|9C9F5162F255678B7131A157B1DC14F2|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B7131A157B1DC14F204|9C9F5162F255678B7131A157B1DC14F2|04|2|1|1|1|3|1|1||||LOTE RENOVADO POR SIEMBRA
9C9F5162F255678B7131A157B1DC14F205|9C9F5162F255678B7131A157B1DC14F2|05||2|1|1|3|1|2|||2|
9C9F5162F255678B7131A157B1DC14F206|9C9F5162F255678B7131A157B1DC14F2|06|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B7131A157B1DC14F207|9C9F5162F255678B7131A157B1DC14F2|07|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC01|9C9F5162F255678B782AAFBFFC95DDAC|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC02|9C9F5162F255678B782AAFBFFC95DDAC|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC03|9C9F5162F255678B782AAFBFFC95DDAC|03|2|1|1|1|3|1|2|9||2|LOTE SE RENUEVA DESPUES DE LA MITACA DE 2019
9C9F5162F255678B782AAFBFFC95DDAC04|9C9F5162F255678B782AAFBFFC95DDAC|04|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC05|9C9F5162F255678B782AAFBFFC95DDAC|05|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC06|9C9F5162F255678B782AAFBFFC95DDAC|06|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC07|9C9F5162F255678B782AAFBFFC95DDAC|07|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC08|9C9F5162F255678B782AAFBFFC95DDAC|08|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC09|9C9F5162F255678B782AAFBFFC95DDAC|09|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B782AAFBFFC95DDAC10|9C9F5162F255678B782AAFBFFC95DDAC|10|5|1|1|1|3|1|2|9||2|
9C9F5162F255678B87612205932C874301|9C9F5162F255678B87612205932C8743|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B87612205932C874302|9C9F5162F255678B87612205932C8743|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B8B879AC281F5E11D01|9C9F5162F255678B8B879AC281F5E11D|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B924E9C25BB56707801|9C9F5162F255678B924E9C25BB567078|01|5|1|1|1|3|1|2|9||2|
9C9F5162F255678B9AD2459C1B3D568401|9C9F5162F255678B9AD2459C1B3D5684|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B9AD2459C1B3D568402|9C9F5162F255678B9AD2459C1B3D5684|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678B9AD2459C1B3D568403|9C9F5162F255678B9AD2459C1B3D5684|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BB118106B1A144F0701|9C9F5162F255678BB118106B1A144F07|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BB6DADE8CADB9F4FE01|9C9F5162F255678BB6DADE8CADB9F4FE|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BB6DADE8CADB9F4FE02|9C9F5162F255678BB6DADE8CADB9F4FE|02|2|1|1|1|3|1|2|2|2017|2|
9C9F5162F255678BB6DADE8CADB9F4FE03|9C9F5162F255678BB6DADE8CADB9F4FE|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BB6DADE8CADB9F4FE04|9C9F5162F255678BB6DADE8CADB9F4FE|04|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BCF160A84FCEC36D601|9C9F5162F255678BCF160A84FCEC36D6|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BCF160A84FCEC36D602|9C9F5162F255678BCF160A84FCEC36D6|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BDB4916598E88AE5B01|9C9F5162F255678BDB4916598E88AE5B|01|2|1|1|1|3|1|2|9||2|LOTE RENOVADO POR ZOCA
9C9F5162F255678BDD783E94B232D2E401|9C9F5162F255678BDD783E94B232D2E4|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BFFFF38BB09139B6C01|9C9F5162F255678BFFFF38BB09139B6C|01|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BFFFF38BB09139B6C02|9C9F5162F255678BFFFF38BB09139B6C|02|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BFFFF38BB09139B6C03|9C9F5162F255678BFFFF38BB09139B6C|03|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BFFFF38BB09139B6C04|9C9F5162F255678BFFFF38BB09139B6C|04|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BFFFF38BB09139B6C05|9C9F5162F255678BFFFF38BB09139B6C|05|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BFFFF38BB09139B6C06|9C9F5162F255678BFFFF38BB09139B6C|06|2|1|1|1|3|1|2|9||2|
9C9F5162F255678BFFFF38BB09139B6C07|9C9F5162F255678BFFFF38BB09139B6C|07|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67052A62EE3A75071801|9CC254649C9CEE67052A62EE3A750718|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE671776C372F95910D801|9CC254649C9CEE671776C372F95910D8|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE671776C372F95910D802|9CC254649C9CEE671776C372F95910D8|02|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE671776C372F95910D803|9CC254649C9CEE671776C372F95910D8|03|5|1|1|1|3|1|2|9||2|
9CC254649C9CEE671776C372F95910D804|9CC254649C9CEE671776C372F95910D8|04|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE671776C372F95910D805|9CC254649C9CEE671776C372F95910D8|05|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE672090112030F76B0501|9CC254649C9CEE672090112030F76B05|01|5|1|1|1|3|1|2|9||2|
9CC254649C9CEE6735A39C894255624801|9CC254649C9CEE6735A39C8942556248|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE6735A39C894255624802|9CC254649C9CEE6735A39C8942556248|02|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE673F57D7ECC7AC5D0301|9CC254649C9CEE673F57D7ECC7AC5D03|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE673F57D7ECC7AC5D0302|9CC254649C9CEE673F57D7ECC7AC5D03|02|5|1|1|1|3|1|2|9||2|
9CC254649C9CEE674B25C380C04FBC1A01|9CC254649C9CEE674B25C380C04FBC1A|01|2|1|2|1|3|3|2|9||2|
9CC254649C9CEE674B25C380C04FBC1A02|9CC254649C9CEE674B25C380C04FBC1A|02|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE674CC261BA58E2C71201|9CC254649C9CEE674CC261BA58E2C712|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE674CC261BA58E2C71202|9CC254649C9CEE674CC261BA58E2C712|02|2|1|2|1|3|2|2|9||2|
9CC254649C9CEE674CC261BA58E2C71203|9CC254649C9CEE674CC261BA58E2C712|03|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE6758BF72FC14BCDBEC01|9CC254649C9CEE6758BF72FC14BCDBEC|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE675C6C1E031E004AD401|9CC254649C9CEE675C6C1E031E004AD4|01|2|1|1|1|3|1|2|9||2|PRODUCTOR NO COSECHO EN SEMESTRE 2 DE 2018
9CC254649C9CEE6761F0FBA254D8E5DC01|9CC254649C9CEE6761F0FBA254D8E5DC|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE6763622633F106344301|9CC254649C9CEE6763622633F1063443|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE6763622633F106344302|9CC254649C9CEE6763622633F1063443|02|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE6763622633F106344303|9CC254649C9CEE6763622633F1063443|03|5|1|1|1|3|1|2|9||2|
9CC254649C9CEE6768A9B348C264546701|9CC254649C9CEE6768A9B348C2645467|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE6768A9B348C264546702|9CC254649C9CEE6768A9B348C2645467|02|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE677B69F1CCCEF032CA01|9CC254649C9CEE677B69F1CCCEF032CA|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67992E297EA4813C3001|9CC254649C9CEE67992E297EA4813C30|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67992E297EA4813C3002|9CC254649C9CEE67992E297EA4813C30|02|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67992E297EA4813C3003|9CC254649C9CEE67992E297EA4813C30|03|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67992E297EA4813C3004|9CC254649C9CEE67992E297EA4813C30|04|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE679BA84100FE88FB4C01|9CC254649C9CEE679BA84100FE88FB4C|01|2|1|1|1|3|1|2|9||2|CULTIVO DE ALTA EDAD
9CC254649C9CEE679BA84100FE88FB4C02|9CC254649C9CEE679BA84100FE88FB4C|02|1|1|1|1|3|1|2|5||2|PREDIO ANTES DE CULTIVO ESTABA EN PASTO NATURAL
9CC254649C9CEE679BA84100FE88FB4C03|9CC254649C9CEE679BA84100FE88FB4C|03|5|1|1|1|3|1|2|9||2|
9CC254649C9CEE67B06482F836B645CD01|9CC254649C9CEE67B06482F836B645CD|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67B06482F836B645CD02|9CC254649C9CEE67B06482F836B645CD|02|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67B06482F836B645CD03|9CC254649C9CEE67B06482F836B645CD|03|5|1|1|1|3|1|2|9||2|
9CC254649C9CEE67C6D702A8124A33BF01|9CC254649C9CEE67C6D702A8124A33BF|01|2|1|1|1|3|1|2|9||2|
9CC254649C9CEE67E4A92FA917B28D7301|9CC254649C9CEE67E4A92FA917B28D73|01|2|1|2|1|3|2|2|9||2|
9CCBB332EBBBEC19095D5BFC49E1FC4001|9CCBB332EBBBEC19095D5BFC49E1FC40|01|5|1|1|1|2|1|2|5||2|EL PASTO NO LO UTILIZAN
9CCBB332EBBBEC190B1AFC9D9C773A0601|9CCBB332EBBBEC190B1AFC9D9C773A06|01|5|1|1|1|1|1|2|5||2|
9CCBB332EBBBEC1911A31E2D938F69C401|9CCBB332EBBBEC1911A31E2D938F69C4|01|5|1|1|1|2|1|2|5||2|NO TIENE GANADO
9CCBB332EBBBEC194E303A6B52BC302B01|9CCBB332EBBBEC194E303A6B52BC302B|01|5|1|1|1|2|1|2|5||2|
9CCBB332EBBBEC194E7EA21C6159EEDF01|9CCBB332EBBBEC194E7EA21C6159EEDF|01|5|1|1|1|2|1|2|5||2|
9CCBB332EBBBEC1957FB1A68CBAA641701|9CCBB332EBBBEC1957FB1A68CBAA6417|01|5|1|1|1|2|1|2|5||2|
9CCBB332EBBBEC1971C07E5C334034CD01|9CCBB332EBBBEC1971C07E5C334034CD|01|5|1|1|1|2|1|2|5||2|
9CCBB332EBBBEC197FBEE35C3DC38B9401|9CCBB332EBBBEC197FBEE35C3DC38B94|01|5|1|1|1|2|1|2|5||2|PASTO SOLO PARA RECREACION
9CCBB332EBBBEC19C442E6BAACC5F92C01|9CCBB332EBBBEC19C442E6BAACC5F92C|01|5|1|1|1|2|1|2|5||2|
9CCBB332EBBBEC19CC0891FB0B29188D01|9CCBB332EBBBEC19CC0891FB0B29188D|01|5|1|1|1|2|1|2|5||2|
9CCBB332EBBBEC19DF0BCBDAEE676D6F01|9CCBB332EBBBEC19DF0BCBDAEE676D6F|01|5|1|1|1|2|1|2|5||2|
9CDA3F2AC0BC28A9167F1D5E4F6CF8AA01|9CDA3F2AC0BC28A9167F1D5E4F6CF8AA|01|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A921836F52427F7B3801|9CDA3F2AC0BC28A921836F52427F7B38|01|5|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A921836F52427F7B3802|9CDA3F2AC0BC28A921836F52427F7B38|02|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A92850AD05E6DB4A9901|9CDA3F2AC0BC28A92850AD05E6DB4A99|01|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A92850AD05E6DB4A9902|9CDA3F2AC0BC28A92850AD05E6DB4A99|02|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A92850AD05E6DB4A9903|9CDA3F2AC0BC28A92850AD05E6DB4A99|03|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A92DB0CA449635254801|9CDA3F2AC0BC28A92DB0CA4496352548|01|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A959ECCF1642F3FDE201|9CDA3F2AC0BC28A959ECCF1642F3FDE2|01|5|1|1|1|2|1|2|5||2|
9CDA3F2AC0BC28A959ECCF1642F3FDE202|9CDA3F2AC0BC28A959ECCF1642F3FDE2|02|5|1|1|1|2|1|2|5||2|
9CDA3F2AC0BC28A959ECCF1642F3FDE203|9CDA3F2AC0BC28A959ECCF1642F3FDE2|03|8|1|1|||1|2|9||2|
9CDA3F2AC0BC28A9632DAD7A9F3C366A01|9CDA3F2AC0BC28A9632DAD7A9F3C366A|01|5|1|1|1|2|1|2|5||2|
9CDA3F2AC0BC28A9665B28CC19CEBD0501|9CDA3F2AC0BC28A9665B28CC19CEBD05|01|5|1|1|1|2|1|2|5||2|
9CDA3F2AC0BC28A978A54994C5DC554E01|9CDA3F2AC0BC28A978A54994C5DC554E|01|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A97A597DD3041A0A7D01|9CDA3F2AC0BC28A97A597DD3041A0A7D|01|2|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A97A597DD3041A0A7D02|9CDA3F2AC0BC28A97A597DD3041A0A7D|02|5|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A98161B38ED927FCB601|9CDA3F2AC0BC28A98161B38ED927FCB6|01|3|2|1|1|2|1|2|||2|
9CDA3F2AC0BC28A98161B38ED927FCB602|9CDA3F2AC0BC28A98161B38ED927FCB6|02|5|1|1|1|2|1|2|9||2|
9CDA3F2AC0BC28A99264595D4427576D01|9CDA3F2AC0BC28A99264595D4427576D|01|2|1|1|1|2|1|2|9||2|
9CDBC323C40F60353F437892F3AE798101|9CDBC323C40F60353F437892F3AE7981|01|1|1|1|1|2|1|1||||
9CDBC323C40F60353F437892F3AE798102|9CDBC323C40F60353F437892F3AE7981|02||2|1|1|2|1|2|||2|
9CDBC323C40F60353F437892F3AE798103|9CDBC323C40F60353F437892F3AE7981|03|5|1|1|1|2|1|2|5||2|
9CDBC323C40F6035603D550D8E0CD88F01|9CDBC323C40F6035603D550D8E0CD88F|01|2|1|1|1|2|1|2|9||2|
9CDBC323C40F6035603D550D8E0CD88F02|9CDBC323C40F6035603D550D8E0CD88F|02|2|1|1|1|2|1|2|6||2|
9CDBC323C40F6035603D550D8E0CD88F03|9CDBC323C40F6035603D550D8E0CD88F|03|5|1|1|1|2|1|2|5||2|
9CDBC323C40F6035603D550D8E0CD88F04|9CDBC323C40F6035603D550D8E0CD88F|04|1|1|1|1|2|1|2|6||2|
9CDBC323C40F603565E335F6130B0ED001|9CDBC323C40F603565E335F6130B0ED0|01|2|1|1|1|2|1|2|9||2|
9CDBC323C40F603565E335F6130B0ED002|9CDBC323C40F603565E335F6130B0ED0|02|1|1|2|1|2|2|1||||
