KEYPPAL_PR|KEYPPAL|NUM_PRODUCTOR|AUTO_REC_PROD|COND_CAM_PROD_SN|FUE_CAM_PROD_SN|COMU_CAM_SN|SIT_DESPLAZ_OPA|SIT_DESPLAZ_OPB|SIT_DESPLAZ_OPC|SIT_DESPLAZ_OPD|ANIO_DESPLAZ_FOR|ANIO_DESPOJO|ANIO_ABAN_FORZ|RES_PROD_SN|COD_DPTO_RESPROD|MET_MEDICION|D_EUCLIDIANA_KM|D_GEODESICA_KM|PROD_SEX|MUJCABFAM_SN|NIVEL_ESTUD|EDAD_PROD|RAZA_PROD|DED_PROD|PROD_SEG_OPA|PROD_SEG_OPB|PROD_SEG_OPC|PROD_SEG_OPD
3256BC94CFAF0697162D0B4BCBBCA28301|3256BC94CFAF0697162D0B4BCBBCA283|01|1|1||1||||1||||1||UPA|0|0|2|2|3|38|6|6|||1|
3256BC94CFAF06975D290A3B8987514E01|3256BC94CFAF06975D290A3B8987514E|01|1|1||1||||1||||1||UPA|0|0|1|1|1|51|6|1|||1|
3256BC94CFAF069764A96116AC478E5F01|3256BC94CFAF069764A96116AC478E5F|01|1|1||1||||1||||1||UPA|0|0|2|1|1|30|6|1|||1|
3256BC94CFAF06976D83A1A48C3F2A8A01|3256BC94CFAF06976D83A1A48C3F2A8A|01|1|1||1||||1||||1||UPA|0|0|2|1|1|64|6|1|||1|
3256BC94CFAF0697920560D8BB6D913B01|3256BC94CFAF0697920560D8BB6D913B|01|1|1||1||||1||||2|15|punto alcaldia municipal|9.0021290524483|9.00218127761751|1|2|1|58|6|6|||1|
3256BC94CFAF0697A8C59EDB1B56486901|3256BC94CFAF0697A8C59EDB1B564869|01|1|1||1||||1||||1||UPA|0|0|2|1|1|52|6|1|||1|
3256BC94CFAF0697B074DCC0A74AC70201|3256BC94CFAF0697B074DCC0A74AC702|01|1|1||1||||1||||1||UPA|0|0|1|2|1|79|6|2|||1|
3256BC94CFAF0697DA9990DEE2A35DD701|3256BC94CFAF0697DA9990DEE2A35DD7|01|1|1||1||||1||||1||UPA|0|0|1|2|1|67|6|2|||1|
3256BC94CFAF0697F1059263165E517901|3256BC94CFAF0697F1059263165E5179|01|1|1||1||||1||||1||UPA|0|0|1|1|1|45|6|3|||1|
3256BC94CFAF0697FEDAD963F38B09A001|3256BC94CFAF0697FEDAD963F38B09A0|01|2|||||||||||1||UPA|0|0|2|2|1|53|6|1|||1|
3257DB755E2C445E061A6AE353033A8E01|3257DB755E2C445E061A6AE353033A8E|01|2|||||||||||1||UPA|0|0|1|1|1|65|6|6|||1|
3257DB755E2C445E083A5189113E352501|3257DB755E2C445E083A5189113E3525|01|1|1||1||||1||||1||UPA|0|0|1|1|2|37|6|6|||1|
3257DB755E2C445E1CC7EFA45764DFB701|3257DB755E2C445E1CC7EFA45764DFB7|01|1|1||1||||1||||1||UPA|0|0|1|1|3|30|6|6|||1|
3257DB755E2C445E2E0B776870BCE42201|3257DB755E2C445E2E0B776870BCE422|01|1|1||1||||1||||1||UPA|0|0|2|1|3|65|6|6|||1|
3257DB755E2C445E44FE232552146D4501|3257DB755E2C445E44FE232552146D45|01|1|1||1||||1||||2|73|punto alcaldia municipal|6.1230147918425|6.13165905656958|1|1|3|25|6|6|||1|
3257DB755E2C445E4D6D0E628FA5F72E01|3257DB755E2C445E4D6D0E628FA5F72E|01|2|||||||||||1||UPA|0|0|1|1|1|38|6|6|||1|
3257DB755E2C445E65DD3D8BFFEC043701|3257DB755E2C445E65DD3D8BFFEC0437|01|1|1||1||||1||||1||UPA|0|0|1|1|8|46|6|1|||1|
3257DB755E2C445E7F107D8873174F6001|3257DB755E2C445E7F107D8873174F60|01|1|1||1||||1||||1||UPA|0|0|1|1|1|49|6|2|||1|
3257DB755E2C445E878155487F61237901|3257DB755E2C445E878155487F612379|01|1|1||1||||1||||1||UPA|0|0|1|1|1|32|6|6|||1|
3257DB755E2C445E8FA44359488598B801|3257DB755E2C445E8FA44359488598B8|01|1|1||1||||1||||1||UPA|0|0|1|1|3|40|6|6|||1|
3257DB755E2C445E915B6D6235597C4401|3257DB755E2C445E915B6D6235597C44|01|1|1||1||||1||||1||UPA|0|0|1|1|1|68|6|1|||1|
3257DB755E2C445ECD584C149479954701|3257DB755E2C445ECD584C1494799547|01|2|||||||||||1||UPA|0|0|1|1|8|64|6|2|||1|
3257DB755E2C445EDD5279B1B51638F201|3257DB755E2C445EDD5279B1B51638F2|01|1|1||1||||1||||1||UPA|0|0|1|1|3|43|6|6|||1|
32678815E1EF887142F27298FAE59EB501|32678815E1EF887142F27298FAE59EB5|01|1|1||1||||1||||1||UPA|0|0|1|1|1|70|6|1|||1|
32678815E1EF88716A088F39906D5ED601|32678815E1EF88716A088F39906D5ED6|01|1|1||1||||1||||1||UPA|0|0|1|1|1|73|6|2|||1|
32678815E1EF88717B5234415B19158401|32678815E1EF88717B5234415B191584|01|1|1||1||||1||||1||UPA|0|0|1|1|1|67|6|1|||1|
32678815E1EF88717E719DE9EF2B222401|32678815E1EF88717E719DE9EF2B2224|01|1|1||1||||1||||2|52|punto alcaldia municipal|2.47302627263181|2.47982252891465|1|1|1|84|6|2|||1|
32678815E1EF88717F09BCAED45A18FF01|32678815E1EF88717F09BCAED45A18FF|01|1|1||1||||1||||2|52|punto alcaldia municipal|2.35092035753428|2.35656968672855|1|1|1|57|6|1|||1|
32678815E1EF887183BAAFA815AD759E01|32678815E1EF887183BAAFA815AD759E|01|1|1||1||||1||||1||UPA|0|0|2|2|1|25|6|1|||1|
32678815E1EF8871A8C518B317EA514201|32678815E1EF8871A8C518B317EA5142|01|1|1||1||||1||||1||UPA|0|0|1|1|1|55|6|1|||1|
32678815E1EF8871A910D4434113916E01|32678815E1EF8871A910D4434113916E|01|1|1||1||||1||||1||UPA|0|0|1|1|1|66|6|1|||1|
32678815E1EF8871C1B08A495DDA5EF801|32678815E1EF8871C1B08A495DDA5EF8|01|1|1||1||||1||||1||UPA|0|0|2|2|2|29|6|1|||1|
32678815E1EF8871DC2C2BB8EF47882C01|32678815E1EF8871DC2C2BB8EF47882C|01|1|1||1||||1||||1||UPA|0|0|1|1|1|81|6|1|||1|
32678815E1EF8871FAE15844BE313B9501|32678815E1EF8871FAE15844BE313B95|01|1|1||1||||1||||1||UPA|0|0|1|1|1|81|6|1|||1|
32682DD65FEC6E340499CC35F1FA768901|32682DD65FEC6E340499CC35F1FA7689|01|2|||||||||||2|25|punto alcaldia municipal|4.97547739702601|4.98316045570598|1|1|1|58|6|2||||1
32682DD65FEC6E340FFD32E191CD56D601|32682DD65FEC6E340FFD32E191CD56D6|01|2|||||||||||2|11|punto alcaldia municipal|72.4309158945076|72.5632435136344|1|1|6|48|6|3|||1|
32682DD65FEC6E342F815AD6F7B059A501|32682DD65FEC6E342F815AD6F7B059A5|01|2|||||||||||2|11|punto alcaldia municipal|71.9112927339951|72.041985296465|1|1|6|57|6|3||||1
32682DD65FEC6E3484A42F256BCC0F4601|32682DD65FEC6E3484A42F256BCC0F46|01|2|||||||||||2|25|punto alcaldia municipal|5.16494091111583|5.16797125499302|1|1|6|51|6|2||||1
32682DD65FEC6E348C4BCAA3A05CFDF101|32682DD65FEC6E348C4BCAA3A05CFDF1|01|1|1||1||||1||||1||UPA|0|0|1|1|1|60|6|1|||1|
327933E8970E7B1136C735003ED5BCAA01|327933E8970E7B1136C735003ED5BCAA|01|2|||||||||||2|73|punto alcaldia municipal|83.4792927256677|83.8973001694057|1|1|8|70|6|6|||1|
327933E8970E7B11844E766C5767ECB001|327933E8970E7B11844E766C5767ECB0|01|1|1||1||||1||||1||UPA|0|0|1|1|6|72|6|3|||1|
327933E8970E7B11A205BE8107DB38C401|327933E8970E7B11A205BE8107DB38C4|01|1|1||1||||1||||1||UPA|0|0|1|1|8|60|6|1|||1|
327A1872E4726A3405C5E862AB3B4B2101|327A1872E4726A3405C5E862AB3B4B21|01|2|||||||||||2|11|punto alcaldia municipal|253.071002393554|254.229389982342|1|1|7|47|6|3|||1|
327A1872E4726A34178DF66122ECB2FE01|327A1872E4726A34178DF66122ECB2FE|01|1|1||1||||1||||2|41|punto alcaldia municipal|12.5633702933403|12.6299991858661|1|1|2|62|6|2|||1|
327A1872E4726A3419FAAC64DD3FF61601|327A1872E4726A3419FAAC64DD3FF616|01|2|||||||||||2|41|punto alcaldia municipal|11.6158111826742|11.6299684637361|1|1|6|51|6|2|||1|
327A1872E4726A343117C8C3326B698001|327A1872E4726A343117C8C3326B6980|01|1|1||1||||1||||1||UPA|0|0|1|1|1|36|6|1|||1|
327A1872E4726A343511C2043C572C4B01|327A1872E4726A343511C2043C572C4B|01|1|1||2||||1||||2|41|punto alcaldia municipal|12.2784131693899|12.3444111458691|1|1|2|58|6|2|||1|
327A1872E4726A344A92B0CFA78836D101|327A1872E4726A344A92B0CFA78836D1|01|2|||||||||||2|41|punto alcaldia municipal|15.6721064402334|15.7724954561715|1|1|1|56|6|2|||1|
327A1872E4726A344BFD7CBB24A4B83801|327A1872E4726A344BFD7CBB24A4B838|01|1|1||1||||1||||2|41|punto alcaldia municipal|11.7601338713097|11.7737162922758|1|1|3|75|6|1|||1|
327A1872E4726A3459EFFA762724B08701|327A1872E4726A3459EFFA762724B087|01|2|||||||||||2|41|punto alcaldia municipal|12.2828153015519|12.3071395831946|1|1|6|55|6|1|||1|
327A1872E4726A345C0E03AC0193976101|327A1872E4726A345C0E03AC01939761|01|1|1||1||||1||||1||UPA|0|0|2|1|4|51|6|1|||1|
327A1872E4726A346045A2B022EC912501|327A1872E4726A346045A2B022EC9125|01|2|||||||||||2|41|punto alcaldia municipal|11.6212339022892|11.6444733857028|1|1|6|36|6|3|||1|
327A1872E4726A349070E155F904430001|327A1872E4726A349070E155F9044300|01|2|||||||||||2|41|punto alcaldia municipal|12.5588266421548|12.6253996317994|1|1|2|49|6|2|||1|
327A1872E4726A349F460D9E6AEFF0DF01|327A1872E4726A349F460D9E6AEFF0DF|01|1|1||1||||1||||2|41|punto alcaldia municipal|12.2884551278097|12.3128631824108|1|1|1|36|6|1|||1|
327A1872E4726A34A7657CE2179385AA01|327A1872E4726A34A7657CE2179385AA|01|2|||||||||||2|41|punto alcaldia municipal|12.6661100717256|12.7254330580573|1|1|1|55|6|2|||1|
327A1872E4726A34B16D1715CF413EC901|327A1872E4726A34B16D1715CF413EC9|01|2|||||||||||1||UPA|0|0|1|1|1|42|6|1|||1|
327A1872E4726A34C2799AD85A016AD601|327A1872E4726A34C2799AD85A016AD6|01|1|1||1||||1||||2|41|punto alcaldia municipal|11.5120689801774|11.5300243795937|1|1|1|49|6|1|||1|
327A1872E4726A34CF14B05E308A772001|327A1872E4726A34CF14B05E308A7720|01|2|||||||||||2|41|punto alcaldia municipal|13.084723818455|13.1498435789326|2|1|6|42|6|3|||1|
327A1872E4726A34D4CB3FD80738405301|327A1872E4726A34D4CB3FD807384053|01|2|||||||||||2|41|punto alcaldia municipal|11.599407615648|11.6203125169135|1|1|1|74|6|2|||1|
327A1872E4726A34D882A2A5F784350101|327A1872E4726A34D882A2A5F7843501|01|2|||||||||||2|41|punto alcaldia municipal|11.2670481394107|11.3267372415008|2|1|6|37|6|3|||1|
327A1872E4726A34EE5A4F9DF92A443401|327A1872E4726A34EE5A4F9DF92A4434|01|2|||||||||||2|41|punto alcaldia municipal|11.3973887081461|11.4517547250326|1|1|7|41|6|3|||1|
327A1872E4726A34FB7A64869EBBD8A801|327A1872E4726A34FB7A64869EBBD8A8|01|2|||||||||||1||UPA|0|0|1|1|1|54|6|1|||1|
32982C948DE8BC3269A57D42B9B8FEFE01|32982C948DE8BC3269A57D42B9B8FEFE|01|1|1||1||||1||||1||UPA|0|0|1|1|3|59|6|2|||1|
32982C948DE8BC329B7E412FD179439E01|32982C948DE8BC329B7E412FD179439E|01|1|1||1||||1||||1||UPA|0|0|1|1|1|70|6|1|||1|
32982C948DE8BC329C74258AAA30EAB201|32982C948DE8BC329C74258AAA30EAB2|01|1|1||1||||1||||1||UPA|0|0|1|1|2|50|6|2|||1|
32982C948DE8BC32A73D49577EADD04901|32982C948DE8BC32A73D49577EADD049|01|1|1||1||||1||||1||UPA|0|0|2|1|1|36|6|2|||1|
32982C948DE8BC32F6A32336A50E307801|32982C948DE8BC32F6A32336A50E3078|01|2|||||||||||2|68|punto alcaldia municipal|127.843795389839|128.361135720145|1|2|1|72|6|5||||1
329D2EFD8C451C7D0337DFC35217CA7801|329D2EFD8C451C7D0337DFC35217CA78|01|1|1||1|1||||2005|||1||UPA|0|0|2|1|1|68|6|1|||1|
329D2EFD8C451C7D0F14E082C7FFEB6901|329D2EFD8C451C7D0F14E082C7FFEB69|01|1|1||1||||1||||1||UPA|0|0|1|1|1|78|6|1|||1|
329D2EFD8C451C7D2A5A6F85DA3B6F5E01|329D2EFD8C451C7D2A5A6F85DA3B6F5E|01|1|1||1||||1||||1||UPA|0|0|1|2|2|55|6|1|||1|
329D2EFD8C451C7D32C5FD1ED202EE3301|329D2EFD8C451C7D32C5FD1ED202EE33|01|1|1||1||||1||||1||UPA|0|0|1|1|1|66|6|1|||1|
329D2EFD8C451C7D3971A97B01E929A901|329D2EFD8C451C7D3971A97B01E929A9|01|1|1||1||||1||||1||UPA|0|0|1|1|1|73|6|1|||1|
329D2EFD8C451C7D5E9C78490D1CCDA401|329D2EFD8C451C7D5E9C78490D1CCDA4|01|1|1||1|1||||2005|||1||UPA|0|0|2|1|8|64|6|1|||1|
329D2EFD8C451C7D5F1B3FA4505EE9FC01|329D2EFD8C451C7D5F1B3FA4505EE9FC|01|1|1||1||||1||||1||UPA|0|0|1|1|1|57|6|1|||1|
329D2EFD8C451C7D60E5A003FD335E5701|329D2EFD8C451C7D60E5A003FD335E57|01|1|1||1||||1||||1||UPA|0|0|1|1|1|56|6|1|||1|
329D2EFD8C451C7D73555E844836DFA901|329D2EFD8C451C7D73555E844836DFA9|01|1|1||1||||1||||2|70|punto alcaldia municipal|21.1045006374377|21.148658241665|1|1|1|67|6|1|||1|
329D2EFD8C451C7D84C7AEB8AA40B73D01|329D2EFD8C451C7D84C7AEB8AA40B73D|01|1|1||1||||1||||1||UPA|0|0|1|1|1|73|6|1|||1|
329D2EFD8C451C7D8D546BE1370907F601|329D2EFD8C451C7D8D546BE1370907F6|01|2|||||||||||1||UPA|0|0|1|1|6|64|6|1|||1|
329D2EFD8C451C7D8E47F8EA86CE58C901|329D2EFD8C451C7D8E47F8EA86CE58C9|01|1|1||1||||1||||2|70|punto alcaldia municipal|20.4829393360901|20.5272906057465|1|1|1|67|6|6|||1|
329D2EFD8C451C7D9C5612E937E55D7501|329D2EFD8C451C7D9C5612E937E55D75|01|1|1||1||||1||||1||UPA|0|0|2|1|1|51|6|1|||1|
329D2EFD8C451C7DB1064C67C0E97B3F01|329D2EFD8C451C7DB1064C67C0E97B3F|01|1|1||1||||1||||1||UPA|0|0|1|1|8|61|6|1|||1|
329D2EFD8C451C7DC0F276EB91320DCB01|329D2EFD8C451C7DC0F276EB91320DCB|01|1|1||1||||1||||1||UPA|0|0|1|1|1|63|6|1|||1|
329D2EFD8C451C7DE6548AD31A061F1401|329D2EFD8C451C7DE6548AD31A061F14|01|1|1||1||||1||||1||UPA|0|0|1|1|1|46|6|1|||1|
329D2EFD8C451C7DF1C2D8C02A9869C001|329D2EFD8C451C7DF1C2D8C02A9869C0|01|1|1||1||||1||||1||UPA|0|0|2|1|1|54|6|1|||1|
329D2EFD8C451C7DF473852237205E3801|329D2EFD8C451C7DF473852237205E38|01|1|1||1||||1||||2|70|punto alcaldia municipal|20.4236015051092|20.468014047306|1|1|2|45|6|1|||1|
32AE2919AFD0319882288B241C546A4901|32AE2919AFD0319882288B241C546A49|01|2|||||||||||2|68|punto alcaldia municipal|22.2788627284558|22.3745120653396|1|1|6|58|6|4|||1|
32AE2919AFD0319890D06F4E7BC8DDC201|32AE2919AFD0319890D06F4E7BC8DDC2|01|1|1||1|1||||1985|||1||UPA|0|0|1|1|2|47|6|1|||1|
32AE2919AFD03198F9372FC6C8B7C1B301|32AE2919AFD03198F9372FC6C8B7C1B3|01|1|1||1||||1||||1||UPA|0|0|1|1|3|50|6|1|||1|
32AEB59D0B69550B69BC7167BEC707CF01|32AEB59D0B69550B69BC7167BEC707CF|01|1|1||1||||1||||2|73|punto alcaldia municipal|2.10766234276734|2.11640819638972|1|1|6|65|6|5|||1|
32AEB59D0B69550BDF8786B011A5BBA301|32AEB59D0B69550BDF8786B011A5BBA3|01|1|1||1||||1||||2|73|punto alcaldia municipal|1.78041108628862|1.78792250359489|1|1|2|60|6|5|||1|
32AF61C0FEA31E75000E8BD68C2401FE01|32AF61C0FEA31E75000E8BD68C2401FE|01|2|||||||||||2|18|punto alcaldia municipal|330.881344203926|332.967357554168|1|1|3|50|6|5|||1|
32AF61C0FEA31E751410F06C89E7C98E01|32AF61C0FEA31E751410F06C89E7C98E|01|1|1||1||||1||||1||UPA|0|0|2|1|1|75|6|3|||1|
32AF61C0FEA31E752DE18A738A73DACF01|32AF61C0FEA31E752DE18A738A73DACF|01|1|1||1||||1||||1||UPA|0|0|1|1|7|65|6|2|||1|
32AF61C0FEA31E75898BA77FFF6B431501|32AF61C0FEA31E75898BA77FFF6B4315|01|1|1||1||||1||||1||UPA|0|0|2|1|1|56|6|2|||1|
32AF61C0FEA31E75CE832BB6EB37739601|32AF61C0FEA31E75CE832BB6EB377396|01|2|||||||||||2|75|sin dato|||1|1|3|40|6|5|||1|
32B54A15ADA4E4E6376AAD98FB40008501|32B54A15ADA4E4E6376AAD98FB400085|01|2|||||||||||2|11|punto alcaldia municipal|24.5699423596284|24.6076606541892|1|1|8|56|6|5|||1|
32B54A15ADA4E4E6568C5F78335955E801|32B54A15ADA4E4E6568C5F78335955E8|01|1|1||1||||1||||1||UPA|0|0|2|1|1|59|6|1||||1
32B54A15ADA4E4E65DB8BA3E34C00C9D01|32B54A15ADA4E4E65DB8BA3E34C00C9D|01|2|||||||||||2|25|punto alcaldia municipal|9.51595678804355|9.52839024478271|1|1|1|58|6|3|||1|
32B54A15ADA4E4E671CE938101A066DB01|32B54A15ADA4E4E671CE938101A066DB|01|1|1||1||||1||||2|25|centroide vereda|0.746374532802759|0.748987485118509|1|1|1|67|6|1|||1|
32B54A15ADA4E4E67B9582776AB450B801|32B54A15ADA4E4E67B9582776AB450B8|01|2|||||||||||2|25|punto alcaldia municipal|9.1713861406487|9.18180549799117|1|1|8|45|6|2|||1|
32B54A15ADA4E4E69FAC5442A7ECE5DF01|32B54A15ADA4E4E69FAC5442A7ECE5DF|01|2|||||||||||1||UPA|0|0|2|1|1|87|6|1|||1|
32B54A15ADA4E4E6B3779EB6F5226E6401|32B54A15ADA4E4E6B3779EB6F5226E64|01|1|1||1||||1||||2|25|punto alcaldia municipal|9.51019058535026|9.52284964035751|1|1|1|42|6|1|||1|
32B54A15ADA4E4E6C738C6919F0E7C9D01|32B54A15ADA4E4E6C738C6919F0E7C9D|01|1|1||2||||1||||2|25|punto alcaldia municipal|9.47497748213258|9.49139251824555|1|1|7|34|6|1|||1|
32B54A15ADA4E4E6F6E4EC7A19152F9001|32B54A15ADA4E4E6F6E4EC7A19152F90|01|1|1||1||||||||1||UPA|0|0|1|1|1|54|6|1|||1|
32B54A15ADA4E4E6F90FE5EE84FD6ADB01|32B54A15ADA4E4E6F90FE5EE84FD6ADB|01|1|1||1||||1||||1||UPA|0|0|1|1|1|25|6|1|||1|
32B9BD8CC418FD8C6818DB7ECE38369F01|32B9BD8CC418FD8C6818DB7ECE38369F|01|1|1||1||||1||||1||UPA|0|0|2|1|1|58|6|1|||1|
32B9BD8CC418FD8CD1D0CFE09298B28101|32B9BD8CC418FD8CD1D0CFE09298B281|01|1|1||1||||1||||1||UPA|0|0|1|1|3|34|6|1|||1|
32C362E9CCFB7CC12641D2333EA4F92301|32C362E9CCFB7CC12641D2333EA4F923|01|1|1||1||||1||||2|25|centroide vereda|0.41122967815611|0.411874449255663|1|1|2|67|6|2|||1|
32C362E9CCFB7CC129B57F33BD6729A701|32C362E9CCFB7CC129B57F33BD6729A7|01|1|1||1||||1||||2|25|centroide vereda|0.465642230662138|0.465675449588927|1|1|1|67|6|1|||1|
32C362E9CCFB7CC16756BA150338692901|32C362E9CCFB7CC16756BA1503386929|01|2|||||||||||1||UPA|0|0|2|1|1|70|6|6||||1
32C362E9CCFB7CC17EE5A3B11E8B0DFF01|32C362E9CCFB7CC17EE5A3B11E8B0DFF|01|1|1||1||||1||||2|25|centroide vereda|0.44489951429807|0.445056938726291|1|1|2|56|6|2|||1|
32C362E9CCFB7CC184B8D3D47DFBB97A01|32C362E9CCFB7CC184B8D3D47DFBB97A|01|1|1||1||||1||||2|25|centroide vereda|0.415917399140233|0.415921277809291|1|1|2|67|6|2|||1|
32C362E9CCFB7CC186536BB45050C5E801|32C362E9CCFB7CC186536BB45050C5E8|01|1|1||1||||1||||2|25|punto alcaldia municipal|2.93734770657777|2.95290629296693|1|1|2|67|6|2|||1|
32C362E9CCFB7CC1B9F83C6A7326167901|32C362E9CCFB7CC1B9F83C6A73261679|01|1|1||1||||1||||1||UPA|0|0|1|1|2|63|6|1|||1|
32C362E9CCFB7CC1E9ED004AABB13D0801|32C362E9CCFB7CC1E9ED004AABB13D08|01|1|1||1||||1||||1||UPA|0|0|1|1|2|56|6|1|||1|
32C362E9CCFB7CC1EE7C0D1AF127981801|32C362E9CCFB7CC1EE7C0D1AF1279818|01|1|1||1||||1||||1||UPA|0|0|1|1|1|67|6|1|||1|
32CF763D9062F78E10123A44EA2CE58701|32CF763D9062F78E10123A44EA2CE587|01|2|||||||||||2|11|punto alcaldia municipal|237.57387440335|238.470190552038|1|1|1|80|6|3|||1|
32CF763D9062F78E2568E3EF3C2A9EFD01|32CF763D9062F78E2568E3EF3C2A9EFD|01|1|1||1||||1||||1||UPA|0|0|2|1|1|53|6|1|||1|
32CF763D9062F78E29B519A71AADE89E01|32CF763D9062F78E29B519A71AADE89E|01|1|1||1||||1||||1||UPA|0|0|1|1|8|76|6|1|||1|
32CF763D9062F78E612BEE43959060B701|32CF763D9062F78E612BEE43959060B7|01|1|1||1||||1||||2|15|punto alcaldia municipal|4.21390448224961|4.23721320337722|1|1|1|45|6|1|||1|
32CF763D9062F78E69C434D054E4E56901|32CF763D9062F78E69C434D054E4E569|01|1|1||1||||1||||2|15|punto alcaldia municipal|4.01285590718759|4.03441176372909|1|1|2|28|6|3|||1|
32CF763D9062F78E7F3472B3BDB64D6901|32CF763D9062F78E7F3472B3BDB64D69|01|1|1||1||||1||||1||UPA|0|0|1|1|1|66|6|1|||1|
32CF763D9062F78E8BE9C0093CD9832801|32CF763D9062F78E8BE9C0093CD98328|01|1|1||1||||1||||1||UPA|0|0|1|1|8|64|6|1|||1|
32CF763D9062F78E9BF3818FACBDE5D001|32CF763D9062F78E9BF3818FACBDE5D0|01|1|1||1||||1||||1||UPA|0|0|1|1|1|61|6|1|||1|
32CF763D9062F78EA1E2ECB6C396DCAD01|32CF763D9062F78EA1E2ECB6C396DCAD|01|1|1||1||||1||||1||UPA|0|0|1|1|1|41|6|1|||1|
32CF763D9062F78EC83461D229FAD32601|32CF763D9062F78EC83461D229FAD326|01|1|1||1||||1||||2|15|centroide vereda|1.25612828823572|1.26171070197238|1|1|8|73|6|5|||1|
32CF763D9062F78EEFB0E5E41643DBF201|32CF763D9062F78EEFB0E5E41643DBF2|01|1|1||1||||1||||2|15|punto alcaldia municipal|3.74232943577481|3.75724403397422|1|1|1|60|6|2|||1|
32D98F976C8FB0900F52BCEDA0BC964301|32D98F976C8FB0900F52BCEDA0BC9643|01|1|1||1||||1||||1||UPA|0|0|2|2|1|83|6|2|||1|
32D98F976C8FB0904E0AB54B594C5DF401|32D98F976C8FB0904E0AB54B594C5DF4|01|1|2|1|1||||1||||2|23|punto alcaldia municipal|2.07203385905158|2.07148364071269|1|1|6|57|6|2|||1|
32D98F976C8FB0905219FEFC730576C301|32D98F976C8FB0905219FEFC730576C3|01|1|1||1||||1||||1||UPA|0|0|1|1|1|74|6|1|||1|
32D98F976C8FB09053BCFDABC728502201|32D98F976C8FB09053BCFDABC7285022|01|1|1||1||||1||||1||UPA|0|0|2|2|1|43|6|2|||1|
32D98F976C8FB0905B7B7D460D1B755001|32D98F976C8FB0905B7B7D460D1B7550|01|1|1||1||||1||||1||UPA|0|0|1|1|8|70|6|1|||1|
32D98F976C8FB0906E0C7239D03D6D6001|32D98F976C8FB0906E0C7239D03D6D60|01|2|||||||||||2|23|punto alcaldia municipal|1.775765394945|1.7754299599297|1|1|3|35|6|2||||1
32D98F976C8FB0907387945FC0177CA401|32D98F976C8FB0907387945FC0177CA4|01|2|||||||||||2|23|punto alcaldia municipal|1.69629621632369|1.69601715226993|1|1|2|60|6|2||||1
32D98F976C8FB0908CB9DB812A958DF301|32D98F976C8FB0908CB9DB812A958DF3|01|1|1||1||||1||||2|23|punto alcaldia municipal|1.65306873085891|1.65572100717074|1|1|2|54|6|2|||1|
32D98F976C8FB0909E5583648D9CC7E801|32D98F976C8FB0909E5583648D9CC7E8|01|1|1||1||||1||||1||UPA|0|0|1|2|1|78|6|2|||1|
32D98F976C8FB090A7FFEEAAC9B6959801|32D98F976C8FB090A7FFEEAAC9B69598|01|1|1||1||||1||||1||UPA|0|0|1|1|1|70|6|1|||1|
32D98F976C8FB090D9B586BBA5765F6701|32D98F976C8FB090D9B586BBA5765F67|01|1|1||1||||1||||1||UPA|0|0|1|1|3|52|6|1|||1|
32D98F976C8FB090FBFF7160732C885A01|32D98F976C8FB090FBFF7160732C885A|01|1|1||1||||1||||1||UPA|0|0|1|2|3|29|6|1|||1|
32DAA74DCAB34400080E9BE7D3D53D4801|32DAA74DCAB34400080E9BE7D3D53D48|01|1|1||1||||1||||1||UPA|0|0|2|1|1|62|6|2|||1|
32DAA74DCAB344002BCC32BF0E8DAE5201|32DAA74DCAB344002BCC32BF0E8DAE52|01|1|1||1||||1||||1||UPA|0|0|2|2|1|64|6|3|||1|
32DAA74DCAB34400698B661E99B8BDED01|32DAA74DCAB34400698B661E99B8BDED|01|1|1||1||||1||||1||UPA|0|0|1|1|1|55|6|3|||1|
32DAA74DCAB344006A33955587EB0FA701|32DAA74DCAB344006A33955587EB0FA7|01|1|1||1||||1||||1||UPA|0|0|2|1|1|36|6|3|||1|
32DAA74DCAB344008D1F183C48C9DBB101|32DAA74DCAB344008D1F183C48C9DBB1|01|1|1||1||||1||||1||UPA|0|0|2|1|1|83|6|3|||1|
32DAA74DCAB3440092607541807CB51E01|32DAA74DCAB3440092607541807CB51E|01|1|1||1||||1||||1||UPA|0|0|2|2|2|47|6|2|||1|
32DAA74DCAB344009C0A50E24689A02201|32DAA74DCAB344009C0A50E24689A022|01|1|1||1||||1||||2|25|punto alcaldia municipal|5.54876936806236|5.55967337962329|2|1|1|58|6|2|||1|
32DAA74DCAB34400D0A6FED6A77813C201|32DAA74DCAB34400D0A6FED6A77813C2|01|1|1||1||||1||||1||UPA|0|0|1|1|1|80|6|2|||1|
32DAA74DCAB34400DF025BA93C0ADE1E01|32DAA74DCAB34400DF025BA93C0ADE1E|01|1|1||1||||1||||1||UPA|0|0|2|1|1|61|6|2|||1|
32E8E04D43CA887B168AA348749C5EA401|32E8E04D43CA887B168AA348749C5EA4|01|2|||||||||||2|11|punto alcaldia municipal|15.2097141303843|15.2285697477524|1|1|6|99|6|5|||1|
32E8E04D43CA887B2160FD55DEA0A82301|32E8E04D43CA887B2160FD55DEA0A823|01|1|1||1||||1||||1||UPA|0|0|1|1|6|59|6|2|||1|
